,DBN,year,Q1_funding_sources,Q2_label,Q3_label,Unnamed,school_name,grade,category,number_tested,mean_scale_score,level_1,level_1_1,level_2,level_2_1,level_3,level_3_1,level_4,level_4_1,level_3_4,level_3_4_1
1067,03M075,2018,3,sufficient,same,03M075All Grades2018All Students,P.S. 075 EMILY DICKINSON,All Grades,All Students,243,598.8970947,70.0,28.80658531,65.0,26.74897194,64.0,26.33744812,44.0,18.10699654,108.0,44.44444275
1069,03M084,2018,2,insufficient,decreased,03M084All Grades2018All Students,P.S. 084 LILLIAN WEBER,All Grades,All Students,252,604.9484252999999,50.0,19.84127045,47.0,18.65079308,73.0,28.96825409,82.0,32.5396843,155.0,61.50793839
1070,03M087,2018,2,sufficient,increased,03M087All Grades2018All Students,P.S. 087 WILLIAM SHERMAN,All Grades,All Students,394,616.6624146,14.0,3.553299427,42.0,10.65989876,120.0,30.45685196,218.0,55.32994843,338.0,85.7868042
1071,03M145,2018,0,insufficient,decreased,03M145All Grades2018All Students,"P.S. 145, THE BLOOMINGDALE SCHOOL",All Grades,All Students,143,588.7622681,70.0,48.9510498,40.0,27.97202873,22.0,15.38461494,11.0,7.692307472,33.0,23.07692337
1072,03M149,2018,0,sufficient,same,03M149All Grades2018All Students,P.S. 149 SOJOURNER TRUTH,All Grades,All Students,143,584.4685059,91.0,63.63636398,41.0,28.6713295,9.0,6.293706417,2.0,1.3986014130000002,11.0,7.692307472
1073,03M163,2018,4,insufficient,same,03M163All Grades2018All Students,P.S. 163 ALFRED E. SMITH,All Grades,All Students,268,610.1903076,37.0,13.80597019,53.0,19.77611923,65.0,24.25373077,113.0,42.16418076,178.0,66.41790771
1074,03M165,2018,3,insufficient,same,03M165All Grades2018All Students,P.S. 165 ROBERT E. SIMON,All Grades,All Students,329,595.0303955,132.0,40.12158203,75.0,22.79635239,55.0,16.71732521,67.0,20.36474228,122.0,37.08206558
1075,03M166,2018,3,sufficient,increased,03M166All Grades2018All Students,P.S. 166 THE RICHARD RODGERS SCHOOL OF THE ARTS AN,All Grades,All Students,269,622.1375732000001,13.0,4.832713603999999,22.0,8.178438187000001,41.0,15.24163532,193.0,71.74721527,234.0,86.98884583
1076,03M180,2018,1,insufficient,same,03M180All Grades2018All Students,P.S. 180 HUGO NEWMAN,All Grades,All Students,276,593.8115845,120.0,43.47826004,86.0,31.15942001,42.0,15.21739101,28.0,10.14492798,70.0,25.36231804
1077,03M191,2018,5,sufficient,increased,03M191All Grades2018All Students,THE RIVERSIDE SCHOOL FOR MAKERS AND ARTISTS,All Grades,All Students,245,587.0897827,136.0,55.51020432,51.0,20.81632614,38.0,15.51020432,20.0,8.163265228,58.0,23.67346954
1078,03M199,2018,1,abundant,increased,03M199All Grades2018All Students,P.S. 199 JESSIE ISADOR STRAUS,All Grades,All Students,430,620.4953613,12.0,2.790697575,30.0,6.976744175,92.0,21.3953495,296.0,68.83721161,388.0,90.23255920000001
1079,03M241,2018,0,insufficient,same,03M241All Grades2018All Students,STEM INSTITUTE OF MANHATTAN,All Grades,All Students,69,585.5941772000001,34.0,49.27536392,19.0,27.53623199,12.0,17.39130402,4.0,5.797101498,16.0,23.18840599
1080,03M242,2018,0,insufficient,decreased,03M242All Grades2018All Students,P.S. 242 - THE YOUNG DIPLOMATS MAGNET ACADEMY,All Grades,All Students,72,590.027771,33.0,45.83333206,23.0,31.94444466,11.0,15.27777767,5.0,6.944444656,16.0,22.22222137
1081,03M243,2018,3,sufficient,same,03M243All Grades2018All Students,M.S. 243 CENTER SCHOOL,All Grades,All Students,168,615.0178833,4.0,2.380952358,26.0,15.47619057,58.0,34.52381134,80.0,47.61904907,138.0,82.14286041
1082,03M245,2018,2,insufficient,same,03M245All Grades2018All Students,M.S. M245 THE COMPUTER SCHOOL,All Grades,All Students,291,611.0412597999999,30.0,10.30927849,65.0,22.3367691,94.0,32.30240631,102.0,35.051548,196.0,67.3539505
1083,03M247,2018,3,sufficient,same,03M247All Grades2018All Students,M.S. M247 DUAL LANGUAGE MIDDLE SCHOOL,All Grades,All Students,175,601.4228516,52.0,29.7142849,51.0,29.1428566,41.0,23.4285717,31.0,17.7142849,72.0,41.1428566
1084,03M250,2018,0,insufficient,same,03M250All Grades2018All Students,M.S. 250 WEST SIDE COLLABORATIVE MIDDLE SCHOOL,All Grades,All Students,145,591.8758545,72.0,49.65517426,49.0,33.79310226,19.0,13.10344791,5.0,3.448275805,24.0,16.55172348
1085,03M256,2018,1,sufficient,decreased,03M256All Grades2018All Students,LAFAYETTE ACADEMY,All Grades,All Students,126,596.7380981000001,45.0,35.7142868,39.0,30.95238113,26.0,20.63492012,16.0,12.6984129,42.0,33.33333206
1086,03M258,2018,1,insufficient,decreased,03M258All Grades2018All Students,COMMUNITY ACTION SCHOOL - MS 258,All Grades,All Students,169,599.3491211,43.0,25.44378662,75.0,44.37869644,38.0,22.4852066,13.0,7.692307472,51.0,30.17751503
1087,03M291,2018,3,insufficient,same,03M291All Grades2018All Students,WEST END SECONDARY SCHOOL,All Grades,All Students,211,614.5781860000001,17.0,8.056872367999999,32.0,15.16587639,64.0,30.33175278,98.0,46.44549942,162.0,76.7772522
1088,03M333,2018,1,insufficient,decreased,03M333All Grades2018All Students,P.S. 333 MANHATTAN SCHOOL FOR CHILDREN,All Grades,All Students,372,606.9650268999999,46.0,12.36559105,81.0,21.77419281,132.0,35.48387146,113.0,30.37634468,245.0,65.86021423
1089,03M334,2018,1,sufficient,same,03M334All Grades2018All Students,THE ANDERSON SCHOOL,All Grades,All Students,273,629.4139404,2.0,0.7326007484999999,6.0,2.197802305,25.0,9.15750885,240.0,87.91208649,265.0,97.06959534
1090,03M415,2018,0,insufficient,decreased,03M415All Grades2018All Students,WADLEIGH SECONDARY SCHOOL FOR THE PERFORMING & VIS,All Grades,All Students,57,590.175415,25.0,43.85964966,22.0,38.59649277,8.0,14.03508759,2.0,3.5087718960000003,10.0,17.54385948
1091,03M421,2018,0,insufficient,decreased,03M421All Grades2018All Students,WEST PREP ACADEMY,All Grades,All Students,150,588.0200195,91.0,60.66666794,42.0,28.0,15.0,10.0,2.0,1.3333333729999999,17.0,11.33333302
1092,03M452,2018,3,sufficient,same,03M452All Grades2018All Students,P.S. 452,All Grades,All Students,116,617.4655151000001,6.0,5.1724138260000005,16.0,13.79310322,27.0,23.27586174,67.0,57.75862122,94.0,81.03448486
1093,03M859,2018,6,insufficient,decreased,03M859All Grades2018All Students,SPECIAL MUSIC SCHOOL,All Grades,All Students,64,635.234375,0.0,0.0,0.0,0.0,4.0,6.25,60.0,93.75,64.0,100.0
1094,03M860,2018,2,insufficient,same,03M860All Grades2018All Students,FREDERICK DOUGLASS ACADEMY II SECONDARY SCHOOL,All Grades,All Students,26,590.5769042999999,12.0,46.15384674,7.0,26.92307663,5.0,19.23077011,2.0,7.692307472,7.0,26.92307663
1095,03M862,2018,1,insufficient,decreased,03M862All Grades2018All Students,MOTT HALL II,All Grades,All Students,248,606.9838867000001,32.0,12.9032259,91.0,36.69355011,75.0,30.24193573,50.0,20.16129112,125.0,50.40322495
1096,04M007,2018,0,insufficient,same,04M007All Grades2018All Students,P.S. 007 SAMUEL STERN,All Grades,All Students,188,593.3989257999999,87.0,46.27659607,49.0,26.06382942,35.0,18.61702156,17.0,9.042552947999999,52.0,27.65957451
1097,04M012,2018,0,insufficient,same,04M012All Grades2018All Students,TAG YOUNG SCHOLARS,All Grades,All Students,345,628.4724731000001,1.0,0.289855063,5.0,1.449275374,58.0,16.81159401,281.0,81.44927216,339.0,98.26087189
1098,04M037,2018,0,insufficient,decreased,04M037All Grades2018All Students,RIVER EAST ELEMENTARY,All Grades,All Students,76,597.8421021,23.0,30.2631588,17.0,22.36842155,26.0,34.21052551,10.0,13.15789509,36.0,47.36841965
1099,04M038,2018,1,sufficient,same,04M038All Grades2018All Students,P.S. 38 ROBERTO CLEMENTE,All Grades,All Students,90,577.722229,70.0,77.77777863,15.0,16.66666603,4.0,4.444444656,1.0,1.111111164,5.0,5.555555344
1100,04M057,2018,1,insufficient,same,04M057All Grades2018All Students,JAMES WELDON JOHNSON,All Grades,All Students,498,590.4237061000001,235.0,47.18875504,170.0,34.13654709,73.0,14.65863419,20.0,4.016064167,93.0,18.67469788
1101,04M072,2018,2,insufficient,same,04M072All Grades2018All Students,THE LEXINGTON ACADEMY,All Grades,All Students,376,590.9946899,171.0,45.47872162,134.0,35.63829803,54.0,14.36170197,17.0,4.5212764739999995,71.0,18.88297844
1102,04M083,2018,2,insufficient,decreased,04M083All Grades2018All Students,P.S. 083 LUIS MUNOZ RIVERA,All Grades,All Students,211,603.6018677000001,46.0,21.80094719,51.0,24.17061615,56.0,26.54028511,58.0,27.48815155,114.0,54.02843475
1103,04M096,2018,3,sufficient,decreased,04M096All Grades2018All Students,P.S. 096 JOSEPH LANZETTA,All Grades,All Students,256,587.71875,131.0,51.171875,90.0,35.15625,29.0,11.328125,6.0,2.34375,35.0,13.671875
1104,04M102,2018,2,insufficient,same,04M102All Grades2018All Students,P.S. 102 JACQUES CARTIER,All Grades,All Students,140,594.3713989,58.0,41.42856979,32.0,22.8571434,30.0,21.4285717,20.0,14.28571415,50.0,35.7142868
1105,04M108,2018,2,sufficient,increased,04M108All Grades2018All Students,P.S. 108 ASSEMBLYMAN ANGELO DEL TORO EDUCATIONAL C,All Grades,All Students,303,591.1881103999999,151.0,49.83498383,88.0,29.0429039,47.0,15.5115509,17.0,5.610560894,64.0,21.12211227
1106,04M146,2018,2,insufficient,same,04M146All Grades2018All Students,P.S. 146 ANN M. SHORT,All Grades,All Students,123,592.8536377,49.0,39.83739853,34.0,27.64227676,30.0,24.39024353,10.0,8.130081177000001,40.0,32.52032471
1107,04M155,2018,1,insufficient,decreased,04M155All Grades2018All Students,P.S. 155 WILLIAM PACA,All Grades,All Students,126,582.2936401000001,86.0,68.25396729,20.0,15.873015400000002,18.0,14.28571415,2.0,1.5873016119999999,20.0,15.873015400000002
1108,04M171,2018,2,sufficient,same,04M171All Grades2018All Students,P.S. 171 PATRICK HENRY,All Grades,All Students,440,612.875,48.0,10.909091,80.0,18.18181801,125.0,28.40909004,187.0,42.5,312.0,70.90908813
1109,04M182,2018,2,insufficient,same,04M182All Grades2018All Students,THE BILINGUAL BICULTURAL SCHOOL,All Grades,All Students,151,596.3973388999999,39.0,25.8278141,55.0,36.42383957,41.0,27.15231705,16.0,10.59602642,57.0,37.74834442
1110,04M206,2018,3,insufficient,same,04M206All Grades2018All Students,P.S. 206 JOSE CELSO BARBOSA,All Grades,All Students,358,589.4692993,174.0,48.60335159,96.0,26.81564331,57.0,15.92178726,31.0,8.659217834,88.0,24.581005100000002
1111,04M224,2018,1,insufficient,same,04M224All Grades2018All Students,M.S. 224 MANHATTAN EAST SCHOOL FOR ARTS & ACADEMIC,All Grades,All Students,110,595.690918,35.0,31.81818199,36.0,32.72727203,30.0,27.27272797,9.0,8.181818007999999,39.0,35.45454407
1112,04M372,2018,0,sufficient,same,04M372All Grades2018All Students,ESPERANZA PREPARATORY ACADEMY,All Grades,All Students,156,586.2243652000001,88.0,56.41025543,49.0,31.41025734,19.0,12.17948723,0.0,0.0,19.0,12.17948723
1113,04M375,2018,3,insufficient,same,04M375All Grades2018All Students,MOSAIC PREPARATORY ACADEMY,All Grades,All Students,122,588.7868652000001,50.0,40.98360825,42.0,34.42623138,24.0,19.67213058,6.0,4.918032646,30.0,24.59016418
1114,04M377,2018,1,insufficient,increased,04M377All Grades2018All Students,RENAISSANCE SCHOOL OF THE ARTS,All Grades,All Students,82,593.5487671,36.0,43.90243912,22.0,26.8292675,14.0,17.07317162,10.0,12.19512177,24.0,29.26829338
1115,04M497,2018,1,insufficient,same,04M497All Grades2018All Students,CENTRAL PARK EAST I,All Grades,All Students,17,589.2941284,7.0,41.17647171,6.0,35.29411697,1.0,5.882352828999999,3.0,17.64705849,4.0,23.52941132
1116,04M610,2018,5,insufficient,same,04M610All Grades2018All Students,YOUNG WOMEN'S LEADERSHIP SCHOOL,All Grades,All Students,91,600.2527466,22.0,24.17582512,31.0,34.06593323,33.0,36.26373672,5.0,5.494505405,38.0,41.75824356
1117,04M825,2018,0,insufficient,decreased,04M825All Grades2018All Students,ISAAC NEWTON MIDDLE SCHOOL FOR MATH & SCIENCE,All Grades,All Students,123,591.9268187999999,59.0,47.96747971,36.0,29.26829338,21.0,17.07317162,7.0,5.6910567279999995,28.0,22.76422691
1118,04M964,2018,2,insufficient,same,04M964All Grades2018All Students,CENTRAL PARK EAST II,All Grades,All Students,181,597.0166016,60.0,33.14916992,48.0,26.519336699999997,44.0,24.30939293,29.0,16.02209854,73.0,40.33149338
1119,05M030,2018,1,insufficient,same,05M030All Grades2018All Students,P.S. 030 HERNANDEZ/HUGHES,All Grades,All Students,97,593.2577514999999,35.0,36.08247375,28.0,28.86598015,20.0,20.61855698,14.0,14.43299007,34.0,35.051548
1120,05M036,2018,2,insufficient,same,05M036All Grades2018All Students,P.S. 036 MARGARET DOUGLAS,All Grades,All Students,147,592.5646362000001,58.0,39.45578384,41.0,27.89115715,33.0,22.44898033,15.0,10.20408154,48.0,32.65306091
1121,05M046,2018,0,sufficient,increased,05M046All Grades2018All Students,P.S. 046 ARTHUR TAPPAN,All Grades,All Students,400,586.5750122000001,228.0,57.0,106.0,26.5,55.0,13.75,11.0,2.75,66.0,16.5
1122,05M092,2018,0,insufficient,decreased,05M092All Grades2018All Students,P.S. 092 MARY MCLEOD BETHUNE,All Grades,All Students,121,588.0744018999999,59.0,48.760330200000006,40.0,33.05784988,13.0,10.74380207,9.0,7.438016415,22.0,18.18181801
1123,05M123,2018,1,insufficient,same,05M123All Grades2018All Students,P.S. 123 MAHALIA JACKSON,All Grades,All Students,326,587.5429687999999,176.0,53.98773193,100.0,30.67484665,40.0,12.26993847,10.0,3.067484617,50.0,15.33742332
1124,05M125,2018,2,insufficient,increased,05M125All Grades2018All Students,P.S. 125 RALPH BUNCHE,All Grades,All Students,83,599.795166,20.0,24.09638596,30.0,36.14457703,16.0,19.27710915,17.0,20.48192787,33.0,39.75903702
1125,05M129,2018,4,insufficient,same,05M129All Grades2018All Students,P.S. 129 JOHN H. FINLEY,All Grades,All Students,253,587.9881592,137.0,54.15019608,63.0,24.90118599,39.0,15.41501999,14.0,5.5335969920000005,53.0,20.94861603
1126,05M133,2018,0,insufficient,same,05M133All Grades2018All Students,P.S. 133 FRED R MOORE,All Grades,All Students,94,582.414917,62.0,65.95744324,22.0,23.40425491,8.0,8.510638237,2.0,2.127659559,10.0,10.63829803
1127,05M148,2018,6,insufficient,increased,05M148All Grades2018All Students,EAGLE ACADEMY FOR YOUNG MEN OF HARLEM,All Grades,All Students,111,583.1621704,70.0,63.06306458,32.0,28.82882881,9.0,8.108108521,0.0,0.0,9.0,8.108108521
1128,05M154,2018,0,insufficient,same,05M154All Grades2018All Students,P.S. 154 HARRIET TUBMAN,All Grades,All Students,129,581.0930176,85.0,65.89147186,27.0,20.930232999999998,12.0,9.302325248999999,5.0,3.8759689330000002,17.0,13.17829418
1129,05M161,2018,1,insufficient,same,05M161All Grades2018All Students,P.S. 161 PEDRO ALBIZU CAMPOS,All Grades,All Students,582,592.4209595,265.0,45.53264618,170.0,29.20962143,93.0,15.97938156,54.0,9.27835083,147.0,25.25773239
1130,05M175,2018,4,insufficient,same,05M175All Grades2018All Students,P.S. 175 HENRY H GARNET,All Grades,All Students,153,590.2614136,72.0,47.05882263,38.0,24.83660126,30.0,19.607843399999997,13.0,8.496731758,43.0,28.10457611
1131,05M194,2018,0,sufficient,increased,05M194All Grades2018All Students,P.S. 194 COUNTEE CULLEN,All Grades,All Students,100,584.6199951,62.0,62.0,20.0,20.0,13.0,13.0,5.0,5.0,18.0,18.0
1132,05M197,2018,1,insufficient,decreased,05M197All Grades2018All Students,P.S. 197 JOHN B. RUSSWURM,All Grades,All Students,140,583.5856934,85.0,60.7142868,33.0,23.5714283,18.0,12.85714245,4.0,2.857142925,22.0,15.71428585
1133,05M200,2018,1,insufficient,same,05M200All Grades2018All Students,P.S. 200- THE JAMES MCCUNE SMITH SCHOOL,All Grades,All Students,177,587.6610107000001,90.0,50.84745789,50.0,28.24858665,29.0,16.38418007,8.0,4.51977396,37.0,20.90395546
1134,05M318,2018,1,insufficient,decreased,05M318All Grades2018All Students,THURGOOD MARSHALL ACADEMY LOWER SCHOOL,All Grades,All Students,116,601.0,22.0,18.96551704,40.0,34.48275757,34.0,29.310344699999998,20.0,17.24137878,54.0,46.55172348
1135,05M362,2018,1,insufficient,decreased,05M362All Grades2018All Students,COLUMBIA SECONDARY SCHOOL,All Grades,All Students,177,621.2655639999999,7.0,3.954802275,12.0,6.779661179,37.0,20.90395546,121.0,68.36157990000001,158.0,89.26553345
1136,05M514,2018,2,insufficient,decreased,05M514All Grades2018All Students,NEW DESIGN MIDDLE SCHOOL,All Grades,All Students,124,584.7822876,85.0,68.54838562,25.0,20.16129112,12.0,9.677419662,2.0,1.6129032369999998,14.0,11.290322300000001
1137,05M517,2018,2,insufficient,same,05M517All Grades2018All Students,TEACHERS COLLEGE COMMUNITY SCHOOL,All Grades,All Students,130,600.7769165,31.0,23.84615326,37.0,28.46153831,32.0,24.61538506,30.0,23.07692337,62.0,47.69230652
1138,05M670,2018,1,sufficient,same,05M670All Grades2018All Students,THURGOOD MARSHALL ACADEMY FOR LEARNING AND SOCIAL,All Grades,All Students,165,593.012146,77.0,46.66666794,53.0,32.12121201,28.0,16.96969604,7.0,4.242424011000001,35.0,21.21212196
1139,06M004,2018,3,insufficient,decreased,06M004All Grades2018All Students,P.S. 004 DUKE ELLINGTON,All Grades,All Students,281,589.213501,130.0,46.26334381,81.0,28.82562256,50.0,17.79359436,20.0,7.11743784,70.0,24.91103172
1140,06M005,2018,2,insufficient,decreased,06M005All Grades2018All Students,P.S. 005 ELLEN LURIE,All Grades,All Students,260,591.7077026000001,104.0,40.0,78.0,30.0,56.0,21.53846169,22.0,8.461538315,78.0,30.0
1141,06M008,2018,1,insufficient,decreased,06M008All Grades2018All Students,P.S. 008 LUIS BELLIARD,All Grades,All Students,215,598.2744141,57.0,26.5116272,60.0,27.906976699999998,62.0,28.837209700000002,36.0,16.7441864,98.0,45.581394200000005
1142,06M018,2018,3,sufficient,increased,06M018All Grades2018All Students,P.S. 018 PARK TERRACE,All Grades,All Students,234,591.1795043999999,106.0,45.29914474,64.0,27.35042763,48.0,20.5128212,16.0,6.8376069070000005,64.0,27.35042763
1143,06M028,2018,2,insufficient,decreased,06M028All Grades2018All Students,P.S. 028 WRIGHT BROTHERS,All Grades,All Students,311,595.913208,102.0,32.79742813,95.0,30.54662323,75.0,24.11575508,39.0,12.5401926,114.0,36.65594864
1144,06M048,2018,2,insufficient,decreased,06M048All Grades2018All Students,P.S. 048 P.O. MICHAEL J. BUCZEK,All Grades,All Students,258,587.8604736000001,117.0,45.34883881,95.0,36.82170486,36.0,13.95348835,10.0,3.8759689330000002,46.0,17.82945824
1145,06M052,2018,1,sufficient,same,06M052All Grades2018All Students,HAROLD O. LEVY SCHOOL,All Grades,All Students,229,588.0131226,131.0,57.20523834,71.0,31.00436592,22.0,9.606987,5.0,2.183406115,27.0,11.79039288
1146,06M098,2018,1,insufficient,decreased,06M098All Grades2018All Students,P.S. 098 SHORAC KAPPOCK,All Grades,All Students,214,588.2663574,114.0,53.27102661,41.0,19.15887833,33.0,15.42056084,26.0,12.14953232,59.0,27.57009315
1147,06M103,2018,5,insufficient,increased,06M103All Grades2018All Students,DOS PUENTES ELEMENTARY SCHOOL,All Grades,All Students,110,595.7182007,45.0,40.90909195,22.0,20.0,25.0,22.72727203,18.0,16.36363602,43.0,39.09090805
1148,06M115,2018,3,insufficient,increased,06M115All Grades2018All Students,P.S. 115 ALEXANDER HUMBOLDT,All Grades,All Students,217,590.1705322,97.0,44.70046234,58.0,26.72811127,43.0,19.81566811,19.0,8.755760192999999,62.0,28.5714283
1149,06M128,2018,0,sufficient,same,06M128All Grades2018All Students,P.S. 128 AUDUBON,All Grades,All Students,242,590.1239624,109.0,45.0413208,56.0,23.1404953,47.0,19.42148781,30.0,12.39669418,77.0,31.81818199
1150,06M132,2018,1,insufficient,same,06M132All Grades2018All Students,P.S. 132 JUAN PABLO DUARTE,All Grades,All Students,165,592.2242432,59.0,35.75757599,56.0,33.93939209,34.0,20.60606003,16.0,9.696969986000001,50.0,30.30303001
1151,06M143,2018,1,insufficient,same,06M143All Grades2018All Students,J.H.S. 143 ELEANOR ROOSEVELT,All Grades,All Students,251,585.8844604,149.0,59.36254883,64.0,25.49800873,28.0,11.15537834,10.0,3.984063864,38.0,15.13944244
1152,06M152,2018,2,insufficient,same,06M152All Grades2018All Students,P.S. 152 DYCKMAN VALLEY,All Grades,All Students,265,590.0037842,108.0,40.75471878,77.0,29.05660439,63.0,23.77358437,17.0,6.415094376,80.0,30.18867874
